Id,target
4162,0.1
4165,0.1
4166,0.1
4167,0.1
4169,0.1
4172,0.1
4173,0.1
4175,0.1
4176,0.1
4178,0.1
4180,0.1
4182,0.1
4186,0.1
4187,0.1
4188,0.1
4189,0.1
4190,0.1
4192,0.1
4194,0.1
4197,0.1
4203,0.1
4206,0.1
4209,0.1
4210,0.1
4211,0.1
4214,0.1
4216,0.1
4219,0.1
4223,0.1
4224,0.1
4227,0.1
4228,0.1
4230,0.1
4232,0.1
4233,0.1
4237,0.1
4241,0.1
4242,0.1
4243,0.1
4245,0.1
4247,0.1
4250,0.1
4251,0.1
4252,0.1
4253,0.1
4255,0.1
4256,0.1
4258,0.1
4261,0.1
4262,0.1
4263,0.1
4265,0.1
4266,0.1
4267,0.1
4270,0.1
4272,0.1
4275,0.1
4278,0.1
4280,0.1
4284,0.1
4286,0.1
4288,0.1
4290,0.1
4291,0.1
4296,0.1
4298,0.1
4302,0.1
4303,0.1
4310,0.1
4311,0.1
4312,0.1
4314,0.1
4315,0.1
4317,0.1
4318,0.1
4320,0.1
4321,0.1
4323,0.1
4325,0.1
4326,0.1
4327,0.1
4330,0.1
4331,0.1
4333,0.1
4335,0.1
4336,0.1
4338,0.1
4339,0.1
4340,0.1
4341,0.1
4342,0.1
4345,0.1
4350,0.1
4351,0.1
4352,0.1
4354,0.1
4358,0.1
4360,0.1
4361,0.1
4364,0.1
4365,0.1
4366,0.1
4368,0.1
4369,0.1
4371,0.1
4375,0.1
4377,0.1
4379,0.1
4380,0.1
4383,0.1
4387,0.1
4390,0.1
4391,0.1
4392,0.1
4397,0.1
4398,0.1
4399,0.1
4401,0.1
4402,0.1
4403,0.1
4404,0.1
4406,0.1
4408,0.1
4410,0.1
4411,0.1
4412,0.1
4415,0.1
4416,0.1
4417,0.1
4419,0.1
4421,0.1
4424,0.1
4426,0.1
4428,0.1
4429,0.1
4430,0.1
4431,0.1
4432,0.1
4433,0.1
4438,0.1
4440,0.1
4443,0.1
4446,0.1
4447,0.1
4448,0.1
4449,0.1
4451,0.1
4452,0.1
4456,0.1
4457,0.1
4458,0.1
4459,0.1
4460,0.1
4464,0.1
4465,0.1
4466,0.1
4470,0.1
4471,0.1
4472,0.1
4473,0.1
4474,0.1
4476,0.1
4477,0.1
4482,0.1
4484,0.1
4485,0.1
4487,0.1
4488,0.1
4490,0.1
4491,0.1
4492,0.1
4494,0.1
4495,0.1
4497,0.1
4499,0.1
4500,0.1
4501,0.1
4502,0.1
4509,0.1
4510,0.1
4515,0.1
4516,0.1
4517,0.1
4522,0.1
4523,0.1
4526,0.1
4528,0.1
4529,0.1
4532,0.1
4533,0.1
4536,0.1
4537,0.1
4539,0.1
4542,0.1
4544,0.1
4545,0.1
4549,0.1
4552,0.1
4560,0.1
4561,0.1
4562,0.1
4566,0.1
4570,0.1
4571,0.1
4572,0.1
4573,0.1
4576,0.1
4577,0.1
4580,0.1
4583,0.1
4584,0.1
4586,0.1
4587,0.1
4588,0.1
4590,0.1
4591,0.1
4592,0.1
4594,0.1
4595,0.1
4598,0.1
4602,0.1
4603,0.1
4604,0.1
4605,0.1
4606,0.1
4607,0.1
4608,0.1
4610,0.1
4611,0.1
4613,0.1
4614,0.1
4623,0.1
4627,0.1
4628,0.1
4629,0.1
4630,0.1
4635,0.1
4637,0.1
4639,0.1
4642,0.1
4643,0.1
4644,0.1
4646,0.1
4647,0.1
4649,0.1
4650,0.1
4651,0.1
4653,0.1
4656,0.1
4659,0.1
4660,0.1
4661,0.1
4663,0.1
4664,0.1
4665,0.1
4672,0.1
4673,0.1
4677,0.1
4681,0.1
4682,0.1
4683,0.1
4684,0.1
4685,0.1
4686,0.1
4687,0.1
4688,0.1
4691,0.1
4696,0.1
4698,0.1
4700,0.1
4702,0.1
4703,0.1
4706,0.1
4708,0.1
4709,0.1
4711,0.1
4713,0.1
4716,0.1
4719,0.1
4720,0.1
4721,0.1
4723,0.1
4724,0.1
4725,0.1
4726,0.1
4732,0.1
4735,0.1
4736,0.1
4737,0.1
4741,0.1
4744,0.1
4746,0.1
4747,0.1
4749,0.1
4750,0.1
4751,0.1
4752,0.1
4756,0.1
4757,0.1
4760,0.1
4761,0.1
4763,0.1
4765,0.1
4766,0.1
4768,0.1
4772,0.1
4773,0.1
4775,0.1
4777,0.1
4779,0.1
4781,0.1
4783,0.1
4784,0.1
4786,0.1
4789,0.1
4793,0.1
4795,0.1
4796,0.1
4797,0.1
4799,0.1
4800,0.1
4801,0.1
4802,0.1
4803,0.1
4804,0.1
4805,0.1
4809,0.1
4810,0.1
4811,0.1
4813,0.1
4815,0.1
4818,0.1
4819,0.1
4822,0.1
4824,0.1
4825,0.1
4826,0.1
4827,0.1
4828,0.1
4829,0.1
4833,0.1
4834,0.1
4835,0.1
4836,0.1
4837,0.1
4840,0.1
4844,0.1
4845,0.1
4848,0.1
4849,0.1
4850,0.1
4851,0.1
4854,0.1
4855,0.1
4856,0.1
4857,0.1
4858,0.1
4860,0.1
4861,0.1
4862,0.1
4863,0.1
4868,0.1
4871,0.1
4872,0.1
4873,0.1
4875,0.1
4876,0.1
4877,0.1
4878,0.1
4879,0.1
4881,0.1
4883,0.1
4884,0.1
4885,0.1
4887,0.1
4888,0.1
4889,0.1
4891,0.1
4892,0.1
4894,0.1
4895,0.1
4898,0.1
4899,0.1
4901,0.1
4902,0.1
4903,0.1
4905,0.1
4906,0.1
4907,0.1
4908,0.1
4910,0.1
4911,0.1
4912,0.1
4913,0.1
4914,0.1
4916,0.1
4919,0.1
4920,0.1
4923,0.1
4924,0.1
4926,0.1
4929,0.1
4931,0.1
4932,0.1
4935,0.1
4936,0.1
4939,0.1
4940,0.1
4941,0.1
4942,0.1
4944,0.1
4948,0.1
4949,0.1
4951,0.1
4952,0.1
4954,0.1
4956,0.1
4958,0.1
4959,0.1
4963,0.1
4965,0.1
4966,0.1
4967,0.1
4976,0.1
4989,0.1
4990,0.1
4991,0.1
4994,0.1
4995,0.1
4997,0.1
